,model,fold,test_score,train_score,y_name
278,LogisticRegression__penalty=l1,3,0.43611111111111106,1.0,mq_10_unconcentrated
279,LogisticRegression__penalty=l1,4,0.3996031746031745,1.0,mq_10_unconcentrated
280,LogisticRegression__penalty=l2,0,0.4149659863945578,1.0,mq_10_unconcentrated
281,LogisticRegression__penalty=l2,1,0.28478057889822594,1.0,mq_10_unconcentrated
282,LogisticRegression__penalty=l2,2,0.3564393939393939,1.0,mq_10_unconcentrated
283,LogisticRegression__penalty=l2,3,0.45734126984126977,1.0,mq_10_unconcentrated
284,LogisticRegression__penalty=l2,4,0.48737373737373735,1.0,mq_10_unconcentrated
285,LogisticRegression__penalty=elasticnet,0,0.4594726779600729,1.0,mq_10_unconcentrated
286,LogisticRegression__penalty=elasticnet,1,0.28478057889822594,1.0,mq_10_unconcentrated
287,LogisticRegression__penalty=elasticnet,2,0.3564393939393939,1.0,mq_10_unconcentrated
288,LogisticRegression__penalty=elasticnet,3,0.45734126984126977,1.0,mq_10_unconcentrated
289,LogisticRegression__penalty=elasticnet,4,0.48737373737373735,1.0,mq_10_unconcentrated
290,DecisionTreeClassifier,0,0.3078000430941607,0.5635904831385058,mq_10_unconcentrated
291,DecisionTreeClassifier,1,0.1413782904466134,0.5403171287229258,mq_10_unconcentrated
292,DecisionTreeClassifier,2,0.3723755411255411,0.5941068305336221,mq_10_unconcentrated
293,DecisionTreeClassifier,3,0.3033333333333334,0.5275811354054318,mq_10_unconcentrated
294,DecisionTreeClassifier,4,0.2987179487179487,0.6067332729630847,mq_10_unconcentrated
295,RandomForestClassifier,0,0.3510822510822511,1.0,mq_10_unconcentrated
296,RandomForestClassifier,1,0.22693096377306907,1.0,mq_10_unconcentrated
297,RandomForestClassifier,2,0.3951923076923077,1.0,mq_10_unconcentrated
298,RandomForestClassifier,3,0.4751515151515152,1.0,mq_10_unconcentrated
299,RandomForestClassifier,4,0.34500000000000003,1.0,mq_10_unconcentrated
300,AdaBoostClassifier,0,0.22857142857142856,0.8222520034654538,mq_10_unconcentrated
301,AdaBoostClassifier,1,0.2371615312791783,0.937570659792882,mq_10_unconcentrated
302,AdaBoostClassifier,2,0.37142857142857144,0.9275428306837477,mq_10_unconcentrated
303,AdaBoostClassifier,3,0.49194139194139197,0.9259966118670914,mq_10_unconcentrated
304,AdaBoostClassifier,4,0.3614743589743589,0.8558758314855877,mq_10_unconcentrated
305,SVC,0,0.42220888355342145,0.9751161167665391,mq_10_unconcentrated
306,SVC,1,0.3810663021189337,0.9754660852221828,mq_10_unconcentrated
307,SVC,2,0.39696969696969686,1.0,mq_10_unconcentrated
308,SVC,3,0.4318181818181818,0.9635861890769682,mq_10_unconcentrated
309,SVC,4,0.3520833333333333,0.9754516711833785,mq_10_unconcentrated
310,LinearSVC,0,0.39572649572649576,1.0,mq_10_unconcentrated
311,LinearSVC,1,0.32698412698412693,1.0,mq_10_unconcentrated
312,LinearSVC,2,0.32142857142857145,1.0,mq_10_unconcentrated
313,LinearSVC,3,0.5374999999999999,1.0,mq_10_unconcentrated
314,LinearSVC,4,0.4482142857142857,1.0,mq_10_unconcentrated
